Srvy_Nm,Species,Common,Site,Trail,Camr_Nm,Paired,Latitud,Longitd,X,Y,UTM zone,Cmr_S_D,Cmr_E_D,Date,Time
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,8/13/2010,8/23/2010,3/8/2011,20:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,8/13/2010,8/23/2010,10/31/2010,5:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,8/13/2010,8/23/2010,11/1/2010,22:13
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,10/19/2010,1/20/2011,11/15/2010,20:35
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,10/19/2010,1/20/2011,11/1/2010,18:55
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,10/19/2010,1/20/2011,3/8/2011,20:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,10/19/2010,1/20/2011,10/31/2010,5:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,10/19/2010,1/20/2011,11/1/2010,22:13
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,1/20/2011,3/29/2011,11/15/2010,20:35
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,1/20/2011,3/29/2011,11/1/2010,18:55
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,1/20/2011,3/29/2011,3/8/2011,20:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,1/20/2011,3/29/2011,10/31/2010,5:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,1/20/2011,3/29/2011,11/1/2010,22:13
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,8/13/2010,10/20/2010,9/28/2010,1:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,8/13/2010,10/20/2010,9/28/2010,18:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,8/13/2010,10/20/2010,10/13/2010,2:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,8/13/2010,10/20/2010,8/22/2010,2:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,10/20/2010,11/30/2010,9/28/2010,1:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,10/20/2010,11/30/2010,9/28/2010,18:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,10/20/2010,11/30/2010,10/13/2010,2:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,10/20/2010,11/30/2010,8/22/2010,2:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,1/21/2011,4/16/2011,9/28/2010,1:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,1/21/2011,4/16/2011,9/28/2010,18:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,1/21/2011,4/16/2011,10/13/2010,2:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,1/21/2011,4/16/2011,8/22/2010,2:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,8/14/2010,10/14/2010,2/6/2011,3:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,8/14/2010,10/14/2010,8/25/2010,4:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,8/14/2010,10/14/2010,11/27/2010,19:48
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,8/14/2010,10/14/2010,9/5/2010,6:15
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,8/14/2010,10/14/2010,10/30/2010,4:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,10/14/2010,12/24/2010,2/6/2011,3:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,10/14/2010,12/24/2010,8/25/2010,4:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,10/14/2010,12/24/2010,11/27/2010,19:48
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,10/14/2010,12/24/2010,9/5/2010,6:15
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,10/14/2010,12/24/2010,10/30/2010,4:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,1/18/2011,4/13/2011,2/6/2011,3:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,1/18/2011,4/13/2011,8/25/2010,4:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,1/18/2011,4/13/2011,11/27/2010,19:48
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,1/18/2011,4/13/2011,9/5/2010,6:15
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,1/18/2011,4/13/2011,10/30/2010,4:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,8/13/2010,10/22/2010,8/20/2010,1:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,8/13/2010,10/22/2010,8/20/2010,21:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,8/13/2010,10/22/2010,10/2/2010,18:44
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,8/13/2010,10/22/2010,10/4/2010,19:45
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,8/13/2010,10/22/2010,10/4/2010,22:01
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,1/24/2011,4/19/2011,8/20/2010,1:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,1/24/2011,4/19/2011,8/20/2010,21:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,1/24/2011,4/19/2011,10/2/2010,18:44
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,1/24/2011,4/19/2011,10/4/2010,19:45
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,1/24/2011,4/19/2011,10/4/2010,22:01
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB125C,Yes,5.65165445,101.4860035,775380,625287,,8/15/2010,11/24/2010,4/6/2011,6:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB125C,Yes,5.65165445,101.4860035,775380,625287,,11/24/2010,1/19/2011,4/6/2011,6:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB125C,Yes,5.65165445,101.4860035,775380,625287,,1/19/2011,4/19/2011,4/6/2011,6:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB128C,Yes,5.65168948,101.5372295,781058,625315,,2/16/2011,4/20/2011,4/2/2011,1:19
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,8/11/2010,10/12/2010,1/18/2011,1:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,8/11/2010,10/12/2010,11/7/2010,0:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,8/11/2010,10/12/2010,11/9/2010,19:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,10/12/2010,1/25/2011,1/18/2011,1:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,10/12/2010,1/25/2011,11/7/2010,0:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,10/12/2010,1/25/2011,11/9/2010,19:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,1/25/2011,2/16/2011,1/18/2011,1:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,1/25/2011,2/16/2011,11/7/2010,0:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,1/25/2011,2/16/2011,11/9/2010,19:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,3/15/2011,4/9/2011,1/18/2011,1:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,3/15/2011,4/9/2011,11/7/2010,0:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,3/15/2011,4/9/2011,11/9/2010,19:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,4/9/2011,4/20/2011,1/18/2011,1:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,4/9/2011,4/20/2011,11/7/2010,0:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,4/9/2011,4/20/2011,11/9/2010,19:49
